family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.591879166802789,55.61593966562333,55.61593966562333,5.873384682202334,11.5091923760751,h2o_ions,H₂O⁺,extraction,100,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.589072676070325,55.58792927073615,55.58792927073615,5.870447399324732,11.501700133610699,h2o_ions,H₂O⁺,extraction,100,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.522007062793644,54.91857580040382,54.91857580040382,5.800250059407798,11.3224962089694,h2o_ions,H₂O⁺,extraction,100,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,21.3395224774888,112.98073226609375,112.98073226609375,11.790130642590297,23.601970755407393,h2o_ions,H₂O⁺,extraction,200,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,21.333824223171263,112.92386040410776,112.92386040410776,11.784253229309108,23.586492629355597,h2o_ions,H₂O⁺,extraction,200,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,21.197617243089667,111.56443624697702,111.56443624697702,11.643747992455653,23.215673534504894,h2o_ions,H₂O⁺,extraction,200,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,27.21939338710883,171.66523250652958,171.66523250652958,17.797494080952475,36.270090234836005,h2o_ions,H₂O⁺,extraction,300,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,27.210713509064846,171.57860232144748,171.57860232144748,17.78859305724854,36.246040097846596,h2o_ions,H₂O⁺,extraction,300,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,27.0031997833319,169.5074957487259,169.5074957487259,17.575770631033745,35.6689274349939,h2o_ions,H₂O⁺,extraction,300,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,33.26542513878647,232.0081137089908,232.0081137089908,23.95960258249002,49.3484499045989,h2o_ions,H₂O⁺,extraction,400,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,33.25359240630719,231.8900162196583,231.8900162196583,23.947498969275294,49.3153555744525,h2o_ions,H₂O⁺,extraction,400,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,32.97097305528783,229.06931222329803,229.06931222329803,23.658410011449416,48.5200222150543,h2o_ions,H₂O⁺,extraction,400,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.55103231204208,294.74209568582313,294.74209568582313,30.366157986190263,62.8867658532144,h2o_ions,H₂O⁺,extraction,500,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.53580907096874,294.59015896677596,294.59015896677596,30.350608648575975,62.8438519849219,h2o_ions,H₂O⁺,extraction,500,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.172055666808056,290.95969036260954,290.95969036260954,29.979046750360137,61.8111875335932,h2o_ions,H₂O⁺,extraction,500,10
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.438945412356553,64.68841863684744,64.68841863684744,7.208158286892904,18.076613610600297,h2o_ions,H₂O⁺,injection,100,10
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.435259074036292,64.65148821258386,64.65148821258386,7.2042528741776835,18.067011822463797,h2o_ions,H₂O⁺,injection,100,10
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.3472334721162,63.769631328450686,63.769631328450686,7.110963623906262,17.8375532445134,h2o_ions,H₂O⁺,injection,100,10
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,23.491705538912523,135.34428390874328,135.34428390874328,14.654642049856168,37.078894567913295,h2o_ions,H₂O⁺,injection,200,10
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,23.48392367860007,135.26632378193688,135.26632378193688,14.646605257487156,37.057339222485695,h2o_ions,H₂O⁺,injection,200,10
