family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,mean_initial_mm,mean_sc_on_mm,mean_sc_off_mm,centroid_shift_vs_no_sc_mm,beam,dx_mm,dy_mm,power_kw
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.99865172988402,10.000411327493909,9.996412501577584,-0.039986614403864085,-0.022395302556077468,0.777898021630226,4.5312006508473,5.02576625284957,4.752691271704721,5.031767924016105,-0.27907665231138346,injection,5,0,500
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.99865172988402,10.001144232759609,9.98659205291117,-0.14550514930853353,-0.12061303162311798,0.42252067755569656,3.0151956177740997,5.02576625284957,4.845786184127282,5.037570321106208,-0.19178413697892616,injection,5,0,500
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.99865172988402,9.998798806214245,9.998899200144205,0.0010040599066618583,0.002475036303595246,0.13210341011206655,1.4207984988823004,5.02576625284957,4.975563100432392,5.034078399549794,-0.05851529911740183,injection,5,0,500
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884031,10.415262351080958,5.428391013297031,-47.88041980782519,-45.70876994272515,10.369873687217344,27.421398191565302,10.025766252849554,9.994307908522522,10.019699540054765,-0.025391631532242442,injection,10,0,100
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884031,9.999928557309964,10.902331138260736,9.02409028003619,9.038012652003701,1.043152284934978,3.0127171633414003,10.025766252849554,9.874488221588802,10.02833972223224,-0.15385150064343733,injection,10,0,100
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884031,10.000411327493921,10.128575067556174,1.2815846855208202,1.2994085720960502,0.24217507183045053,2.6763715584393,10.025766252849554,9.970625718999063,10.03176792401609,-0.06114220501702761,injection,10,0,100
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884031,10.00114423275962,10.06187722439608,0.6072604316366581,0.6323402016601865,0.1838690195201468,2.4395684889063,10.025766252849554,9.989489872937192,10.037570321106193,-0.048080448169001144,injection,10,0,100
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884031,9.998798806214257,9.996580258936115,-0.02218813800677344,-0.020717502758149653,0.10585273788127966,1.3976130262283029,10.025766252849554,10.025480995900214,10.034078399549779,-0.008597403649565294,injection,10,0,100
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884031,10.415262351080958,18.78932180130246,80.40181003556182,87.9185545101528,26.813225192893093,107.7538291884911,10.025766252849554,9.988693830589085,10.019699540054765,-0.031005709465679487,injection,10,0,500
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884031,9.999928557309964,10.193096568424643,1.9316939116877263,1.9447105849227153,2.960683485158077,13.932092528659698,10.025766252849554,9.455997055452732,10.02833972223224,-0.5723426667795071,injection,10,0,500
